alias,normalized_alias,entity_id,ambiguity_count,resolution_status
仁山法師,仁山法师,ent_c454795d3185,1,unique_alias
仁岳,仁岳,ent_39f775064ba5,1,unique_alias
仁王会,仁王会,ent_b07ee43aae45,1,unique_alias
仁王會,仁王会,ent_b07ee43aae45,1,unique_alias
仁王供,仁王供,ent_5dfc0d984922,1,unique_alias
仁王咒,仁王咒,ent_a77e22ab41d3,1,unique_alias
仁王尊,仁王尊,ent_adafc7090c82,1,unique_alias
仁王念誦法,仁王念诵法,ent_2743d57a8a3a,1,unique_alias
仁王念诵法,仁王念诵法,ent_2743d57a8a3a,1,unique_alias
仁王護國,仁王护国,ent_65f13d0cbe78,1,unique_alias
仁王護國法會,仁王护国法会,ent_3dd1647c8509,1,unique_alias
仁王护国般若波罗蜜多经,仁王护国般若波罗蜜多经,ent_a52144fd0b06,1,unique_alias
仁王護國般若波羅蜜多經,仁王护国般若波罗蜜多经,ent_a52144fd0b06,1,unique_alias
仁王护国般若波罗蜜多经道场念诵仪轨,仁王护国般若波罗蜜多经道场念诵仪轨,ent_7fdf8eb07eaa,1,unique_alias
仁王護國般若波羅蜜多經道場念誦儀軌,仁王护国般若波罗蜜多经道场念诵仪轨,ent_7fdf8eb07eaa,1,unique_alias
仁王护国般若波罗蜜经,仁王护国般若波罗蜜经,ent_a9075491307a,1,unique_alias
仁王護國般若波羅蜜經,仁王护国般若波罗蜜经,ent_a9075491307a,1,unique_alias
仁王經,仁王经,ent_34c56f511d59,1,unique_alias
仁王经,仁王经,ent_34c56f511d59,1,unique_alias
仁王經儀軌,仁王经仪轨,ent_9eb45bf1c8b5,1,unique_alias
仁王经仪轨,仁王经仪轨,ent_9eb45bf1c8b5,1,unique_alias
仁王經八喻,仁王经八喻,ent_09ba0911dcf7,1,unique_alias
仁王经八喻,仁王经八喻,ent_09ba0911dcf7,1,unique_alias
仁王經法,仁王经法,ent_722ad5516739,1,unique_alias
仁王经法,仁王经法,ent_722ad5516739,1,unique_alias
仁王般若五坛法,仁王般若五坛法,ent_b14ad081e4f8,1,unique_alias
仁王般若五壇法,仁王般若五坛法,ent_b14ad081e4f8,1,unique_alias
仁王般若念誦法,仁王般若念诵法,ent_5ae045427638,1,unique_alias
仁王般若念诵法,仁王般若念诵法,ent_5ae045427638,1,unique_alias
仁王般若波罗蜜经,仁王般若波罗蜜经,ent_d8ad4a14f978,1,unique_alias
仁王般若波羅蜜經,仁王般若波罗蜜经,ent_d8ad4a14f978,1,unique_alias
仁王般若經,仁王般若经,ent_77fef7fd0762,1,unique_alias
仁王般若经,仁王般若经,ent_77fef7fd0762,1,unique_alias
仁王般若陀罗尼释,仁王般若陀罗尼释,ent_a960a170b706,1,unique_alias
仁王般若陀羅尼釋,仁王般若陀罗尼释,ent_a960a170b706,1,unique_alias
仁王菩萨,仁王菩萨,ent_554e359eff70,1,unique_alias
仁王菩薩,仁王菩萨,ent_554e359eff70,1,unique_alias
仁王講,仁王讲,ent_959da2f286c0,1,unique_alias
仁王讲,仁王讲,ent_959da2f286c0,1,unique_alias
仁王陀罗尼,仁王陀罗尼,ent_f06cf9ab25a0,1,unique_alias
仁王陀羅尼,仁王陀罗尼,ent_f06cf9ab25a0,1,unique_alias
仁王陀罗尼释,仁王陀罗尼释,ent_441086a230c6,1,unique_alias
仁王陀羅尼釋,仁王陀罗尼释,ent_441086a230c6,1,unique_alias
仆呼饍那,仆呼饍那,ent_6f3812911515,1,unique_alias
僕呼饍那,仆呼饍那,ent_6f3812911515,1,unique_alias
仆拏,仆拏,ent_9f880f4efc73,1,unique_alias
僕拏,仆拏,ent_9f880f4efc73,1,unique_alias
仆拏合掌,仆拏合掌,ent_98f23957a35a,1,unique_alias
僕拏合掌,仆拏合掌,ent_98f23957a35a,1,unique_alias
今上牌,今上牌,ent_4367c0b506fb,1,unique_alias
今家,今家,ent_e57ce090f09d,1,unique_alias
今师祖承,今师祖承,ent_8f55f6131eaf,1,unique_alias
今師祖承,今师祖承,ent_8f55f6131eaf,1,unique_alias
今日佛教月刊,今日佛教月刊,ent_12935a60d0f3,1,unique_alias
今案,今案,ent_1a5c1043ffe3,1,unique_alias
介尔阴妄一念,介尔阴妄一念,ent_740ef81f18f3,1,unique_alias
介爾陰妄一念,介尔阴妄一念,ent_740ef81f18f3,1,unique_alias
从佛支生印,从佛支生印,ent_a6a482752be1,1,unique_alias
從佛支生印,从佛支生印,ent_a6a482752be1,1,unique_alias
从僧,从僧,ent_ae2d5038450e,1,unique_alias
從僧,从僧,ent_ae2d5038450e,1,unique_alias
从冥入冥,从冥入冥,ent_dc9c5892c673,1,unique_alias
從冥入冥,从冥入冥,ent_dc9c5892c673,1,unique_alias
从地涌出,从地涌出,ent_a16f4a061b8c,1,unique_alias
從地涌出,从地涌出,ent_a16f4a061b8c,1,unique_alias
从容录,从容录,ent_54bc2fb6f277,1,unique_alias
從容錄,从容录,ent_54bc2fb6f277,1,unique_alias
从空入假观,从空入假观,ent_1fef52566b04,1,unique_alias
從空入假觀,从空入假观,ent_1fef52566b04,1,unique_alias
他利利他深义,他利利他深义,ent_3e1a5c2f0f15,1,unique_alias
他利利他深義,他利利他深义,ent_3e1a5c2f0f15,1,unique_alias
他力宗,他力宗,ent_b302c3429948,1,unique_alias
他力往生,他力往生,ent_9bc118cd41eb,1,unique_alias
他力念佛,他力念佛,ent_fba0a8e3fed6,1,unique_alias
他化自在天,他化自在天,ent_1a0a391330ca,1,unique_alias
他受用土,他受用土,ent_ef48096eaec2,1,unique_alias
他受用身,他受用身,ent_575fde6cf177,1,unique_alias
他土,他土,ent_4b36f4b8374f,1,unique_alias
他心智,他心智,ent_d4a65d982b32,1,unique_alias
他心智通,他心智通,ent_2d9c08441e33,1,unique_alias
他心智通愿,他心智通愿,ent_034f7ac73195,1,unique_alias
他心智通願,他心智通愿,ent_034f7ac73195,1,unique_alias
他方道俗菩萨院,他方道俗菩萨院,ent_80d2ebd0ac4b,1,unique_alias
他方道俗菩薩院,他方道俗菩萨院,ent_80d2ebd0ac4b,1,unique_alias
他毗利,他毗利,ent_24c39e797c04,1,unique_alias
他界,他界,ent_02ba15fe9f34,1,unique_alias
他緣大乘心,他缘大乘心,ent_b07597821f08,1,unique_alias
他缘大乘心,他缘大乘心,ent_b07597821f08,1,unique_alias
他緣覺心,他缘觉心,ent_3816c7f5dfb5,1,unique_alias
他缘觉心,他缘觉心,ent_3816c7f5dfb5,1,unique_alias
他勝罪,他胜罪,ent_76a0e06f73f2,1,unique_alias
他胜罪,他胜罪,ent_76a0e06f73f2,1,unique_alias
他鞞罗,他鞞罗,ent_1dc473bd21c1,1,unique_alias
他鞞羅,他鞞罗,ent_1dc473bd21c1,1,unique_alias
付属,付属,ent_1c8906537537,1,unique_alias
付屬,付属,ent_1c8906537537,1,unique_alias
付属一念,付属一念,ent_6ab978852fd4,1,unique_alias
付屬一念,付属一念,ent_6ab978852fd4,1,unique_alias
付法传,付法传,ent_569900b0860f,1,unique_alias
付法傳,付法传,ent_569900b0860f,1,unique_alias
付法八祖,付法八祖,ent_3ec29002676c,1,unique_alias
付法相承,付法相承,ent_f79128f47269,1,unique_alias
付法藏,付法藏,ent_f70c13502ca0,1,unique_alias
付法藏传,付法藏传,ent_519202bc5f05,1,unique_alias
付法藏傳,付法藏传,ent_519202bc5f05,1,unique_alias
付法藏因緣傳,付法藏因缘传,ent_882433e72feb,1,unique_alias
付法藏因缘传,付法藏因缘传,ent_882433e72feb,1,unique_alias
付法藏經,付法藏经,ent_d4668f5057df,1,unique_alias
付法藏经,付法藏经,ent_d4668f5057df,1,unique_alias
仙人园,仙人园,ent_5ebdc0f4bd14,1,unique_alias
仙人園,仙人园,ent_5ebdc0f4bd14,1,unique_alias
仙人鳥,仙人鸟,ent_4e49d16f5982,1,unique_alias
仙人鸟,仙人鸟,ent_4e49d16f5982,1,unique_alias
仙人鹿园,仙人鹿园,ent_f7b5b8ca6638,1,unique_alias
仙人鹿園,仙人鹿园,ent_f7b5b8ca6638,1,unique_alias
仙人鹿野苑,仙人鹿野苑,ent_c0a969197104,1,unique_alias
仙城,仙城,ent_bb963182911f,1,unique_alias
仙經,仙经,ent_80e1aac34914,1,unique_alias
仙经,仙经,ent_80e1aac34914,1,unique_alias
仙豫,仙豫,ent_7a92c431f8cc,1,unique_alias
仙道王,仙道王,ent_c6e676bc6ef3,1,unique_alias
仙音,仙音,ent_9c28b0ed1610,1,unique_alias
仙鹿王,仙鹿王,ent_dccf34173e72,1,unique_alias
代礼,代礼,ent_66eacaf2d6ca,1,unique_alias
代禮,代礼,ent_66eacaf2d6ca,1,unique_alias
代香,代香,ent_11811ca3558c,1,unique_alias
令法久住法,令法久住法,ent_7a53de59af62,1,unique_alias
以人為本,以人为本,ent_17c3301155f2,1,unique_alias
以佛道声,以佛道声,ent_ac704a461047,1,unique_alias
以佛道聲,以佛道声,ent_ac704a461047,1,unique_alias
以心传心,以心传心,ent_263bc662fdcd,1,unique_alias
以心傳心,以心传心,ent_263bc662fdcd,1,unique_alias
以心灌頂,以心灌顶,ent_32ac5ba6d2ea,1,unique_alias
以心灌顶,以心灌顶,ent_32ac5ba6d2ea,1,unique_alias
以砂施佛,以砂施佛,ent_c737a0e3d7ce,1,unique_alias
以空为乐,以空为乐,ent_984fe86233b7,1,unique_alias
以空為樂,以空为乐,ent_984fe86233b7,1,unique_alias
以英文皈依三寶甘露灌頂典禮,以英文皈依三宝甘露灌顶典礼,ent_f2ded4367c44,1,unique_alias
以血洗血,以血洗血,ent_f38757de36a8,1,unique_alias
以針投缽,以针投钵,ent_30b96f27f3f2,1,unique_alias
以针投钵,以针投钵,ent_30b96f27f3f2,1,unique_alias
仪同三司,仪同三司,ent_8f57a0b16547,1,unique_alias
儀同三司,仪同三司,ent_8f57a0b16547,1,unique_alias
仪晏,仪晏,ent_5368843ade7d,1,unique_alias
儀晏,仪晏,ent_5368843ade7d,1,unique_alias
仰口食,仰口食,ent_683f7c631123,1,unique_alias
仰山四藤条,仰山四藤条,ent_bf472e74dedb,1,unique_alias
仰山四藤條,仰山四藤条,ent_bf472e74dedb,1,unique_alias
仰山指雪,仰山指雪,ent_be10e7f7d6be,1,unique_alias
仰山枕子,仰山枕子,ent_c6d640308fb1,1,unique_alias
仰月点,仰月点,ent_907b8c147ee2,1,unique_alias
仰月點,仰月点,ent_907b8c147ee2,1,unique_alias
仰覆世界,仰覆世界,ent_8227745915a1,1,unique_alias
仰覺,仰觉,ent_275122c5c593,1,unique_alias
仰觉,仰觉,ent_275122c5c593,1,unique_alias
仰食,仰食,ent_f4c6e12f41d4,1,unique_alias
仳疏梨沙,仳疏梨沙,ent_3d040f1e4af4,1,unique_alias
伅真陀罗,伅真陀罗,ent_e5f57bef60e3,1,unique_alias
伅真陀羅,伅真陀罗,ent_e5f57bef60e3,1,unique_alias
伅真陀罗所问如来三昧经,伅真陀罗所问如来三昧经,ent_601abbb9e231,1,unique_alias
伅真陀羅所問如來三昧經,伅真陀罗所问如来三昧经,ent_601abbb9e231,1,unique_alias
伊兰拏山,伊兰拏山,ent_565790fd299b,1,unique_alias
伊蘭拏山,伊兰拏山,ent_565790fd299b,1,unique_alias
伊兰拏钵伐多国,伊兰拏钵伐多国,ent_8cecc5e4c028,1,unique_alias
伊蘭拏缽伐多國,伊兰拏钵伐多国,ent_8cecc5e4c028,1,unique_alias
伊刹尼,伊刹尼,ent_c5dbc9ca7a93,1,unique_alias
伊剎尼,伊刹尼,ent_c5dbc9ca7a93,1,unique_alias
伊叶波罗,伊叶波罗,ent_383aec2b091b,1,unique_alias
伊葉波羅,伊叶波罗,ent_383aec2b091b,1,unique_alias
伊字三点,伊字三点,ent_2b73cfa85307,1,unique_alias
伊字三點,伊字三点,ent_2b73cfa85307,1,unique_alias
伊尼延,伊尼延,ent_9f775e355900,1,unique_alias
伊师迦,伊师迦,ent_3d637613d6a2,1,unique_alias
伊師迦,伊师迦,ent_3d637613d6a2,1,unique_alias
伊帝曰多伽,伊帝曰多伽,ent_a2c10653342e,1,unique_alias
伊帝目多伽,伊帝目多伽,ent_6a534b9597ec,1,unique_alias
伊帝越多伽,伊帝越多伽,ent_483e30432442,1,unique_alias
伊提目多伽,伊提目多伽,ent_0026b8dbccd9,1,unique_alias
伊梨延陀,伊梨延陀,ent_05105e638dd1,1,unique_alias
伊梨沙掌拏,伊梨沙掌拏,ent_67beb13a6eaf,1,unique_alias
伊沙那,伊沙那,ent_f6f6f600ad04,1,unique_alias
伊沙馱羅,伊沙驮罗,ent_15b6547d6415,1,unique_alias
伊沙驮罗,伊沙驮罗,ent_15b6547d6415,1,unique_alias
伊泥延,伊泥延,ent_350034d4f380,1,unique_alias
伊泥延腨相,伊泥延腨相,ent_f53ea7790aa1,1,unique_alias
伊湿伐逻,伊湿伐逻,ent_47eb91c4912a,1,unique_alias
伊濕伐邏,伊湿伐逻,ent_47eb91c4912a,1,unique_alias
伊私耆梨,伊私耆梨,ent_bc831091604d,1,unique_alias
伊罗叶,伊罗叶,ent_5f48ee360ef4,1,unique_alias
伊羅葉,伊罗叶,ent_5f48ee360ef4,1,unique_alias
伊罗多罗,伊罗多罗,ent_e28d280fcd93,1,unique_alias
伊羅多羅,伊罗多罗,ent_e28d280fcd93,1,unique_alias
伊罗婆那龙象王,伊罗婆那龙象王,ent_913dbf2afc87,1,unique_alias
伊羅婆那龍象王,伊罗婆那龙象王,ent_913dbf2afc87,1,unique_alias
伊罗跋提河,伊罗跋提河,ent_81101ccbb0cd,1,unique_alias
伊羅跋提河,伊罗跋提河,ent_81101ccbb0cd,1,unique_alias
伊罗钵多罗,伊罗钵多罗,ent_f3b59f4d816e,1,unique_alias
伊羅缽多羅,伊罗钵多罗,ent_f3b59f4d816e,1,unique_alias
伊罗钵龙王,伊罗钵龙王,ent_f2e35bd25a81,1,unique_alias
伊羅缽龍王,伊罗钵龙王,ent_f2e35bd25a81,1,unique_alias
伊舍那,伊舍那,ent_f3b979f92d91,1,unique_alias
伊舍那后,伊舍那后,ent_963681a03058,1,unique_alias
伊舍那天,伊舍那天,ent_8bbaaa9a122d,1,unique_alias
伊蒲塞,伊蒲塞,ent_df0dd5418a41,1,unique_alias
伊蒲饌,伊蒲馔,ent_8bf5a674a4a1,1,unique_alias
伊蒲馔,伊蒲馔,ent_8bf5a674a4a1,1,unique_alias
伊賒那論師,伊赊那论师,ent_4223a5c2a504,1,unique_alias
伊赊那论师,伊赊那论师,ent_4223a5c2a504,1,unique_alias
伊迦波提罗那,伊迦波提罗那,ent_89fb2e8aa744,1,unique_alias
伊迦波提羅那,伊迦波提罗那,ent_89fb2e8aa744,1,unique_alias
伊那婆那,伊那婆那,ent_5ddbbc7c0add,1,unique_alias
伊那槃那龍,伊那槃那龙,ent_a83360a41872,1,unique_alias
伊那槃那龙,伊那槃那龙,ent_a83360a41872,1,unique_alias
伊闕佛龕,伊阙佛龛,ent_7cabbcb697ce,1,unique_alias
伊阙佛龛,伊阙佛龛,ent_7cabbcb697ce,1,unique_alias
伍官王,伍官王,ent_3456971d68da,1,unique_alias
伎艺天女,伎艺天女,ent_546585ec1d55,1,unique_alias
伎藝天女,伎艺天女,ent_546585ec1d55,1,unique_alias
伎艺天女念诵法,伎艺天女念诵法,ent_50385f8fecb6,1,unique_alias
伎藝天女念誦法,伎艺天女念诵法,ent_50385f8fecb6,1,unique_alias
伏婬經,伏婬经,ent_0bc466c8d81f,1,unique_alias
伏婬经,伏婬经,ent_0bc466c8d81f,1,unique_alias
伏惑行因,伏惑行因,ent_6547d615a84f,1,unique_alias
伏藏,伏藏,ent_f95b4daf7c75,1,unique_alias
伏鉦,伏钲,ent_40935a4c24cb,1,unique_alias
伏钲,伏钲,ent_40935a4c24cb,1,unique_alias
伐㮹呵利,伐㮹呵利,ent_5c976e551607,1,unique_alias
伐伽,伐伽,ent_e2fabb70939d,1,unique_alias
伐勒迦梨,伐勒迦梨,ent_d352b4e52559,1,unique_alias
伐折罗,伐折罗,ent_f6e130a34640,1,unique_alias
伐折羅,伐折罗,ent_f6e130a34640,1,unique_alias
伐折罗人嚩罗,伐折罗人嚩罗,ent_67757527526c,1,unique_alias
伐折羅人嚩羅,伐折罗人嚩罗,ent_67757527526c,1,unique_alias
伐折罗大将,伐折罗大将,ent_517c78bd70d3,1,unique_alias
伐折羅大將,伐折罗大将,ent_517c78bd70d3,1,unique_alias
伐折罗陀罗,伐折罗陀罗,ent_7c1afc856f33,1,unique_alias
伐折羅陀羅,伐折罗陀罗,ent_7c1afc856f33,1,unique_alias
伐浪伽,伐浪伽,ent_01e36728c048,1,unique_alias
伐那婆斯,伐那婆斯,ent_9af656803a8c,1,unique_alias
伐里沙,伐里沙,ent_34729749e118,1,unique_alias
伐闍羅弗多羅,伐阇罗弗多罗,ent_569427b199b1,1,unique_alias
伐阇罗弗多罗,伐阇罗弗多罗,ent_569427b199b1,1,unique_alias
休捨羅,休舍罗,ent_2628a8322365,1,unique_alias
休舍罗,休舍罗,ent_2628a8322365,1,unique_alias
众事分阿毘昙论,众事分阿毘昙论,ent_7017444104ae,1,unique_alias
眾事分阿毘曇論,众事分阿毘昙论,ent_7017444104ae,1,unique_alias
众合地狱,众合地狱,ent_3756a4197b8a,1,unique_alias
眾合地獄,众合地狱,ent_3756a4197b8a,1,unique_alias
众同分,众同分,ent_e324e566c7b9,1,unique_alias
眾同分,众同分,ent_e324e566c7b9,1,unique_alias
众喜瑞,众喜瑞,ent_f59ec5237223,1,unique_alias
眾喜瑞,众喜瑞,ent_f59ec5237223,1,unique_alias
众圣,众圣,ent_63295b6d71f0,1,unique_alias
眾聖,众圣,ent_63295b6d71f0,1,unique_alias
众圣点记,众圣点记,ent_c202f9b9b5a6,1,unique_alias
眾聖點記,众圣点记,ent_c202f9b9b5a6,1,unique_alias
众宝观音,众宝观音,ent_75baf061b952,1,unique_alias
眾寶觀音,众宝观音,ent_75baf061b952,1,unique_alias
众生,众生,ent_b35b69fd5ff9,2,ambiguous_alias
眾生,众生,ent_b35b69fd5ff9,2,ambiguous_alias
眾生,众生,ent_aef97ef170d1,2,ambiguous_alias
众生不可思议,众生不可思议,ent_4b9ff3066e5a,1,unique_alias
眾生不可思議,众生不可思议,ent_4b9ff3066e5a,1,unique_alias
众生世间,众生世间,ent_01ab45cbcbf2,1,unique_alias
眾生世間,众生世间,ent_01ab45cbcbf2,1,unique_alias
众生回向,众生回向,ent_062aa7d53775,1,unique_alias
眾生迴向,众生回向,ent_062aa7d53775,1,unique_alias
众生垢,众生垢,ent_6982090f93ff,1,unique_alias
眾生垢,众生垢,ent_6982090f93ff,1,unique_alias
眾生平等,众生平等,ent_f015ab78cf89,1,unique_alias
众生心,众生心,ent_b8906485472a,1,unique_alias
眾生心,众生心,ent_b8906485472a,1,unique_alias
众生忍,众生忍,ent_28b69a89f273,1,unique_alias
眾生忍,众生忍,ent_28b69a89f273,1,unique_alias
众生恩,众生恩,ent_6b5d42cf768d,1,unique_alias
眾生恩,众生恩,ent_6b5d42cf768d,1,unique_alias
众生想,众生想,ent_337a589861cf,1,unique_alias
眾生想,众生想,ent_337a589861cf,1,unique_alias
众生意乐意趣,众生意乐意趣,ent_bf007c44c056,1,unique_alias
眾生意樂意趣,众生意乐意趣,ent_bf007c44c056,1,unique_alias
众生数忍辱,众生数忍辱,ent_b481768f5e17,1,unique_alias
眾生數忍辱,众生数忍辱,ent_b481768f5e17,1,unique_alias
众生无始无终,众生无始无终,ent_7e2bb5e81c45,1,unique_alias
眾生無始無終,众生无始无终,ent_7e2bb5e81c45,1,unique_alias
众生无差别,众生无差别,ent_70886b91c9bc,1,unique_alias
眾生無差別,众生无差别,ent_70886b91c9bc,1,unique_alias
众生无边誓愿度,众生无边誓愿度,ent_75291e304317,1,unique_alias
眾生無邊誓願度,众生无边誓愿度,ent_75291e304317,1,unique_alias
众生本性,众生本性,ent_38a45bef4ab6,1,unique_alias
眾生本性,众生本性,ent_38a45bef4ab6,1,unique_alias
众生本觉心莲,众生本觉心莲,ent_65cd7accb0a7,1,unique_alias
眾生本覺心蓮,众生本觉心莲,ent_65cd7accb0a7,1,unique_alias
众生根,众生根,ent_62b5a1add42d,1,unique_alias
眾生根,众生根,ent_62b5a1add42d,1,unique_alias
众生浊,众生浊,ent_d963d650802b,1,unique_alias
眾生濁,众生浊,ent_d963d650802b,1,unique_alias
众生爱乐十由,众生爱乐十由,ent_08e862762cc2,1,unique_alias
眾生愛樂十由,众生爱乐十由,ent_08e862762cc2,1,unique_alias
众生界,众生界,ent_3e76d168a8b2,1,unique_alias
眾生界,众生界,ent_3e76d168a8b2,1,unique_alias
众生界尽,众生界尽,ent_e5a049417c31,1,unique_alias
眾生界盡,众生界尽,ent_e5a049417c31,1,unique_alias
众生相,众生相,ent_e787bbf755b3,1,unique_alias
眾生相,众生相,ent_e787bbf755b3,1,unique_alias
众生相续,众生相续,ent_3cee893195e6,1,unique_alias
眾生相續,众生相续,ent_3cee893195e6,1,unique_alias
众生缘慈,众生缘慈,ent_ab82efac48a0,1,unique_alias
眾生緣慈,众生缘慈,ent_ab82efac48a0,1,unique_alias
众生见,众生见,ent_c3284d0535de,1,unique_alias
眾生見,众生见,ent_c3284d0535de,1,unique_alias
众生说,众生说,ent_10fed3e992f8,1,unique_alias
眾生說,众生说,ent_10fed3e992f8,1,unique_alias
众病悉除,众病悉除,ent_2bf03296437c,1,unique_alias
眾病悉除,众病悉除,ent_2bf03296437c,1,unique_alias
众经撰杂譬喻,众经撰杂譬喻,ent_e85b02288595,1,unique_alias
眾經撰雜譬喻,众经撰杂譬喻,ent_e85b02288595,1,unique_alias
众经目录,众经目录,ent_93e3e369f4c9,1,unique_alias
眾經目錄,众经目录,ent_93e3e369f4c9,1,unique_alias
众缘慈,众缘慈,ent_acf700e999e8,1,unique_alias
眾緣慈,众缘慈,ent_acf700e999e8,1,unique_alias
众罪如霜露,众罪如霜露,ent_9a398c6ffd04,1,unique_alias
眾罪如霜露,众罪如霜露,ent_9a398c6ffd04,1,unique_alias
众许摩诃帝经,众许摩诃帝经,ent_c29c7e5cd248,1,unique_alias
眾許摩訶帝經,众许摩诃帝经,ent_c29c7e5cd248,1,unique_alias
众车苑,众车苑,ent_43822ece32ba,1,unique_alias
眾車苑,众车苑,ent_43822ece32ba,1,unique_alias
众香国,众香国,ent_185d8e06a5e3,1,unique_alias
眾香國,众香国,ent_185d8e06a5e3,1,unique_alias
众香国土,众香国土,ent_196de3ccaace,1,unique_alias
眾香國土,众香国土,ent_196de3ccaace,1,unique_alias
众香市,众香市,ent_751d0d05742a,1,unique_alias
眾香市,众香市,ent_751d0d05742a,1,unique_alias
优伽赊国钵,优伽赊国钵,ent_13757a27e8b7,1,unique_alias
優伽賒國缽,优伽赊国钵,ent_13757a27e8b7,1,unique_alias
优填,优填,ent_383e228cbce0,1,unique_alias
優填,优填,ent_383e228cbce0,1,unique_alias
