entity_id,name,entity_type,mention_count,document_count,out_degree,in_degree,degree,relation_count,weighted_degree,evidence_count,pagerank,betweenness,harmonic_centrality,core_number,community_id,community_size,participation_coefficient,relation_family_count,view_count,views,neighbor_type_entropy,relation_rate,pagerank_percentile,betweenness_percentile,participation_percentile,bridge_score,degree_rank,pagerank_rank,betweenness_rank,bridge_rank
ent_68e8479a7e97,無自性,DoctrineTerm,253,133,1,3,4,5,6,7,0.0016409342291610024,3.394285053189056e-06,329.3507936507917,4,9,56,0.0,3,2,other_domain;thought_doctrine,0.0,1.976284584980237,0.9512331838565022,0.679372197309417,0.39181614349775784,0.4992937219730942,215,88,573,475
ent_ab2f02643d52,正覺,DoctrineTerm,742,422,0,3,3,3,4,4,0.0016290507628882972,3.113583835648393e-05,342.3603174603157,3,2,153,0.5,3,3,other_domain;practice;thought_doctrine,0.9182958340544894,0.40431266846361186,0.9506726457399103,0.7068385650224215,0.9161995515695067,0.7075952914798206,286,89,524,189
ent_e00c00eab147,無明漏,DoctrineTerm,0,0,0,1,1,1,1,1,0.0016137633026455506,0.0,290.9722222222195,1,3,153,0.0,1,1,thought_doctrine,0.0,,0.9501121076233184,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,90,617,655
ent_5e88307976b7,莊嚴,DoctrineTerm,4644,2338,0,4,4,4,4,5,0.0016072668889278875,0.00038778765389277966,351.53452380952183,3,8,58,0.375,2,1,thought_doctrine,1.0,0.08613264427217916,0.9495515695067265,0.7684977578475336,0.8321188340807175,0.6170347533632288,215,91,414,343
ent_1244a0f49239,世間法,DoctrineTerm,528,338,5,4,9,12,19,21,0.0016034700573903514,0.0028964970807152995,404.0761904761873,5,1,235,0.2825484764542937,6,3,other_domain;propagation_organization;thought_doctrine,0.6223659728744494,2.272727272727273,0.9489910313901345,0.9288116591928252,0.8060538116591929,0.793340807174888,97,92,128,83
ent_08bedbb7dcb1,空性,DoctrineTerm,0,0,2,6,7,8,12,14,0.0015922005999886967,0.0010815122403014573,342.5440476190456,5,9,56,0.29166666666666663,2,1,thought_doctrine,0.0,,0.9484304932735426,0.8565022421524664,0.8066143497757847,0.644585201793722,134,93,257,294
ent_f05ed2a8b47d,神通,DoctrineTerm,2101,701,0,3,3,3,3,3,0.0015914589174369268,8.139706299090382e-06,349.2809523809497,3,3,153,0.4444444444444444,2,1,thought_doctrine,0.9182958340544894,0.14278914802475012,0.9478699551569507,0.6905829596412556,0.8646300448430493,0.5956221973094171,286,94,553,373
ent_bd21a7978ab6,道德,Concept,6898,3182,0,8,8,9,9,9,0.0015769788219672308,0.0009154687015608551,429.2333333333298,6,19,8,0.7160493827160495,4,2,propagation_organization;thought_doctrine,0.9671320180863539,0.1304726007538417,0.9473094170403588,0.8458520179372198,0.9957959641255605,0.7570795964125561,115,95,276,119
ent_55d164264407,靈鷲山,PlaceRealm,303,156,0,6,6,6,6,7,0.001569093867908325,0.002653792296650565,362.52380952380753,2,2,153,0.0,1,1,propagation_organization,0.7896900821428474,1.9801980198019802,0.9467488789237668,0.9232062780269058,0.39181614349775784,0.5368273542600897,154,96,138,431
ent_247b5c2351b8,方便,DoctrineTerm,0,0,5,6,10,13,16,18,0.0015414498080274746,0.0017780514949685127,389.32380952380646,5,3,153,0.3203125,4,1,thought_doctrine,0.8649735207179272,,0.9461883408071748,0.8957399103139013,0.8155829596412556,0.6829708520179373,82,97,187,230
ent_2d1836c4e64e,希望,Concept,15,13,0,1,1,1,1,1,0.0015138720492632136,0.0,298.7555555555532,1,9,56,0.0,1,1,other_domain,0.0,6.666666666666667,0.945627802690583,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,98,617,655
ent_45417ad461e2,生滅滅已,Concept,39,32,0,1,1,1,1,1,0.0014954305882761243,0.0,299.82976190475955,1,3,153,0.0,1,1,thought_doctrine,0.0,2.5641025641025643,0.945067264573991,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,99,617,655
ent_e5cc7b4be7db,中國,PlaceRealm,22900,5062,0,8,8,9,14,17,0.001490626421078795,0.008046045758916348,400.8857142857113,4,1,235,0.33673469387755106,2,1,propagation_organization,0.9056390622295664,0.039301310043668124,0.9445067264573991,0.9798206278026906,0.8172645739910314,0.6971076233183857,115,100,37,206
ent_d81e1b51adb7,發願,PracticeActivity,2454,1413,2,2,4,4,4,4,0.0014543889976812582,5.359883083522123e-05,330.9412698412684,4,3,153,0.375,2,2,practice;thought_doctrine,1.0,0.16299918500407498,0.9439461883408071,0.7202914798206278,0.8321188340807175,0.6377522421524664,215,101,500,303
ent_952a13f4dc9a,四弘誓願,DoctrineTerm,392,217,5,4,8,10,11,11,0.0014288195117185558,0.00244146323656683,389.82619047618726,4,3,153,0.6115702479338844,4,2,propagation_organization;thought_doctrine,0.875,2.5510204081632653,0.9433856502242153,0.9187219730941704,0.9613228699551569,0.7758856502242153,115,102,146,102
ent_3d3eec716058,本土化,Concept,619,279,0,6,6,6,7,7,0.0014239070214890801,0.0014763105957455826,421.93333333333,4,1,235,0.40816326530612246,3,2,practice;thought_doctrine,0.9591479170272448,0.9693053311793215,0.9428251121076233,0.8688340807174888,0.8444506726457399,0.7108688340807177,154,103,235,183
ent_8192dba0aaf3,自在,Concept,5720,2870,3,3,6,6,9,9,0.0014026522739176833,0.000232328373763918,357.8571428571402,5,3,153,0.49382716049382713,4,2,other_domain;thought_doctrine,0.6500224216483541,0.1048951048951049,0.9422645739910314,0.7595291479820628,0.8940582959641256,0.6920291479820628,154,104,430,215
ent_093d3d337558,禪定,PracticeActivity,1959,960,2,6,8,9,9,10,0.001394757026372961,0.0019328086800851267,339.99126984126764,5,2,153,0.37037037037037035,4,3,other_domain;practice;thought_doctrine,0.9850568223215079,0.45941807044410415,0.9417040358744395,0.9007847533632287,0.8220291479820628,0.7669226457399104,115,105,178,108
ent_aced17a925ae,禪宗,SchoolTradition,0,0,12,2,14,14,18,19,0.0013695956861188893,0.005672224682094344,396.87380952380664,4,6,77,0.4506172839506173,5,2,propagation_organization;thought_doctrine,0.9299063765753789,,0.9411434977578476,0.9669282511210763,0.8811659192825112,0.7811210762331839,44,106,60,98
ent_3ba8f5d64313,無為法,DoctrineTerm,178,107,1,2,3,3,3,3,0.0013574602425354691,6.089304120109756e-06,369.84246031745795,3,1,235,0.0,3,1,thought_doctrine,0.0,1.6853932584269662,0.9405829596412556,0.6838565022421524,0.39181614349775784,0.4610874439461884,286,107,565,563
ent_3ebe15833764,無明,DoctrineTerm,0,0,3,3,6,7,7,7,0.0013559436153122062,0.003004890523658472,358.04761904761637,4,3,153,0.24489795918367352,4,2,practice;thought_doctrine,0.7896900821428474,,0.9400224215246636,0.929932735426009,0.796804932735426,0.7310145739910314,154,108,126,154
ent_7f440e9c5bcf,菩薩道,DoctrineTerm,0,0,11,9,19,21,26,26,0.0013432273224530911,0.009500949336097395,474.84999999999627,6,3,153,0.514792899408284,7,4,other_domain;practice;propagation_organization;thought_doctrine,0.7778691660131718,,0.9394618834080718,0.9848654708520179,0.9389013452914798,0.9056165919282511,27,109,28,14
ent_b9c334cfd06e,歡喜,DoctrineTerm,0,0,2,8,9,10,10,10,0.0013380788778903046,0.0015798099967795777,425.1880952380918,5,1,235,0.6599999999999999,5,3,practice;propagation_organization;thought_doctrine,0.886682880001534,,0.9389013452914798,0.8710762331838565,0.9784192825112108,0.811956278026906,97,110,231,52
ent_b35b69fd5ff9,眾生,DoctrineTerm,21548,5443,2,8,10,11,11,11,0.0013303901242940844,0.003839596901352696,434.5476190476152,4,2,153,0.6942148760330579,3,2,propagation_organization;thought_doctrine,0.9349775297671233,0.05104882123630963,0.9383408071748879,0.9461883408071748,0.9904708520179372,0.7856165919282512,82,111,97,92
ent_23021aee0498,阿耨多羅三藐三菩提,DoctrineTerm,0,0,0,4,4,4,4,4,0.0013257961557829089,0.0004654761275027569,339.3023809523788,3,3,153,0.0,2,1,thought_doctrine,1.0,,0.9377802690582959,0.7718609865470852,0.39181614349775784,0.48628923766816146,215,112,408,539
ent_bc1cc60195cb,供養,PracticeActivity,0,0,12,4,15,17,20,21,0.0013185184643914926,0.006294334816100441,391.9928571428543,5,5,111,0.34999999999999987,5,3,practice;propagation_organization;thought_doctrine,0.9109715213264661,,0.9372197309417041,0.9725336322869955,0.8195067264573991,0.804865470852018,40,113,50,61
ent_9d76d66a4eef,唯心,DoctrineTerm,537,350,0,8,8,8,11,11,0.0013139335080727603,0.006314273764495143,388.9876984126956,3,7,59,0.5454545454545454,3,2,propagation_organization;thought_doctrine,0.946394630357186,1.48975791433892,0.9366591928251121,0.9736547085201793,0.9459080717488789,0.7832343049327355,115,114,48,94
ent_8e5bc1f388e3,一念三千,Concept,180,116,8,8,14,18,22,24,0.0012803331431270866,0.010604444118538149,374.6166666666639,5,8,58,0.5330578512396694,6,2,propagation_organization;thought_doctrine,0.8576611402529863,10.0,0.9360986547085202,0.9871076233183856,0.9439461883408071,0.8180269058295966,44,115,24,50
ent_1de5316b3b56,三千諸法,DoctrineTerm,11,7,0,1,1,1,1,1,0.001272534612865204,0.0,224.81746031745672,1,1,235,0.0,1,1,thought_doctrine,0.0,9.090909090909092,0.9355381165919282,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,116,617,655
ent_378f9946c693,譯經院,Institution,0,0,0,4,4,4,4,4,0.001268046991731743,0.0016070217977116462,283.38769841269556,2,7,59,0.0,1,1,propagation_organization,0.8112781244591328,,0.9349775784753364,0.8811659192825112,0.39181614349775784,0.5200112107623318,215,117,206,451
ent_98280da5b482,三十論,Classic,0,0,3,1,3,4,4,4,0.0012675704339117318,0.0008877807959944977,295.34444444444193,2,7,59,0.0,2,1,thought_doctrine,0.0,,0.9344170403587444,0.8391255605381166,0.39181614349775784,0.513195067264574,286,118,288,460
ent_e2fc4abd3849,菩提伽耶,PlaceRealm,196,117,0,4,4,6,9,9,0.0012659701745309409,0.00016356817009604733,383.54285714285425,3,12,20,0.49382716049382713,3,1,propagation_organization,1.0,3.061224489795918,0.9338565022421524,0.749439461883408,0.8940582959641256,0.637993273542601,215,119,448,301
ent_ba53e52ece62,法會,PracticeActivity,0,0,3,7,9,10,12,14,0.0012617772303487452,0.0016665259879368962,393.6619047619018,5,5,111,0.5138888888888888,4,3,practice;propagation_organization;thought_doctrine,0.8288713632524444,,0.9332959641255605,0.890695067264574,0.9383408071748879,0.797780269058296,97,120,196,71
ent_c766879c0c7a,說法,PracticeActivity,7664,3301,5,10,15,15,21,21,0.0012316165862385994,0.005320164780752818,431.59999999999644,6,2,153,0.47165532879818595,5,3,practice;propagation_organization;thought_doctrine,0.9151375424972877,0.19572025052192066,0.9327354260089686,0.9630044843049327,0.8867713004484304,0.8212331838565022,40,121,67,46
ent_d1aa64ffc9c7,高雄,PlaceRealm,4597,1556,0,3,3,3,3,3,0.0012296555824827275,0.0016070217977116462,286.6769841269816,1,26,5,0.0,1,1,propagation_organization,0.9182958340544894,0.06525995214270176,0.9321748878923767,0.8811659192825112,0.39181614349775784,0.5200112107623318,286,122,206,451
ent_058b5793fa49,諸法無我,DoctrineTerm,157,104,0,2,2,2,2,2,0.0012066661237105693,9.182858217218096e-06,272.2781746031713,2,9,56,0.0,2,2,other_domain;thought_doctrine,0.0,1.2738853503184713,0.9316143497757847,0.6922645739910314,0.39181614349775784,0.49445067264573994,391,123,550,503
ent_be0f51c1913a,實性,DoctrineTerm,140,94,1,1,1,2,2,2,0.001203656057251305,0.0,296.05793650793413,1,3,153,0.0,1,1,thought_doctrine,0.0,1.4285714285714286,0.9310538116591929,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,124,617,655
ent_20cfedce0e18,彌陀淨土,DoctrineTerm,0,0,0,1,1,1,1,1,0.0012002391056317825,0.0,315.87698412698205,1,8,58,0.0,1,1,thought_doctrine,0.0,,0.9302130044843049,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,125,617,655
ent_4c853332c14f,補陀落,Concept,9,1,0,1,1,1,1,1,0.0012002391056317825,0.0,315.87698412698205,1,8,58,0.0,1,1,thought_doctrine,0.0,11.11111111111111,0.9302130044843049,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,125,617,655
ent_59739e05c9e6,觀世音菩薩,BuddhistFigure,0,0,11,6,17,17,17,19,0.0011960318992690956,0.007257283551143294,372.3797619047594,5,5,111,0.47058823529411753,6,4,classic_text;other_domain;practice;propagation_organization,0.9311150647305053,,0.929372197309417,0.9775784753363229,0.8856502242152466,0.8767264573991032,32,127,41,19
ent_a7cfd930b34d,圓滿,DoctrineTerm,4783,2506,0,3,3,3,3,3,0.0011681279188331714,0.0009598874678267629,376.7714285714256,2,3,153,0.4444444444444444,1,1,thought_doctrine,0.9182958340544894,0.06272214091574325,0.9288116591928252,0.8503363228699552,0.8646300448430493,0.649523542600897,286,128,268,285
ent_059514d0074d,十大弟子,Group,361,263,2,9,11,11,15,16,0.0011676881493071331,0.007196931747708369,385.8452380952355,5,2,153,0.34666666666666657,4,3,classic_text;practice;propagation_organization,0.5462947022805017,3.0470914127423825,0.9282511210762332,0.976457399103139,0.8189461883408071,0.7962668161434977,73,129,43,73
ent_1ca5560304d5,青年,Group,0,0,1,5,6,6,7,7,0.0011660104009771036,0.00185755088945525,345.8626984126964,3,4,150,0.44897959183673464,4,3,other_domain;practice;propagation_organization,0.920619835714305,,0.9276905829596412,0.8974215246636771,0.8797645739910314,0.7828979820627803,154,130,184,95
ent_6711ca03b548,一念,DoctrineTerm,2596,1233,1,1,2,2,2,2,0.0011612653648386557,0.0008038256308961112,275.01587301587006,1,1,235,0.0,2,1,thought_doctrine,0.0,0.07704160246533127,0.9271300448430493,0.7836322869955157,0.39181614349775784,0.49099775784753363,391,131,386,505
ent_d529cd4c1c62,悟入,DoctrineTerm,184,144,0,1,1,1,2,2,0.001160041708792423,0.0,315.3607142857126,1,2,153,0.0,1,1,other_domain,0.0,0.5434782608695652,0.9265695067264574,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,132,617,655
ent_6b3ad45ee630,華嚴經,Classic,0,0,24,5,29,30,39,41,0.0011543141515769839,0.021844863408042748,446.7547619047579,6,7,59,0.5917159763313609,4,2,classic_text;thought_doctrine,0.7684117400985057,,0.9260089686098655,0.9949551569506726,0.9585201793721974,0.8055381165919284,13,133,10,60
ent_d3f056613b45,唯識,DoctrineTerm,1380,480,1,4,4,5,7,7,0.0011526296957606946,0.001289390674620057,254.54761904761497,2,7,59,0.0,3,2,propagation_organization;thought_doctrine,0.946394630357186,0.36231884057971014,0.9254484304932735,0.8615470852017937,0.39181614349775784,0.5721636771300449,215,134,248,388
ent_91cd06695858,廣長舌相,DoctrineTerm,70,56,0,1,1,1,3,3,0.0011302137644902462,0.0,300.3238095238072,1,2,153,0.0,1,1,thought_doctrine,0.0,1.4285714285714286,0.9248878923766816,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,135,617,655
ent_63d9fc33a113,叢林寺院,Institution,1,1,0,1,1,1,1,1,0.0011227835633853905,0.0,290.4269841269819,1,5,111,0.0,1,1,propagation_organization,0.0,100.0,0.9243273542600897,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,136,617,655
ent_8dacc063faab,共修,PracticeActivity,0,0,2,8,10,11,11,12,0.001115324747868803,0.0034813489680829944,427.55714285713935,5,4,150,0.6446280991735538,5,3,practice;propagation_organization;thought_doctrine,0.9172088932791937,,0.9237668161434978,0.9400224215246636,0.9753363228699552,0.8386098654708521,82,137,108,36
ent_a24d417abf3a,台南,PlaceRealm,1223,573,0,4,4,4,4,4,0.0011028151965260396,0.0024095885004466046,327.27936507936323,1,33,4,0.375,1,1,propagation_organization,0.0,0.3270645952575634,0.9232062780269058,0.9150784753363229,0.8321188340807175,0.6656670403587445,215,138,151,249
ent_ae2bf80f25dc,佛教信仰,Concept,374,254,0,1,1,1,1,1,0.0010846020358806845,0.0,287.0234126984103,1,43,4,0.0,1,1,thought_doctrine,0.0,0.26737967914438504,0.922645739910314,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,139,617,655
ent_01bb9074c145,如是我聞,Concept,243,152,0,4,4,4,5,5,0.0010786348559516624,0.0016070217977116462,327.76547619047454,2,8,58,0.0,3,1,thought_doctrine,0.946394630357186,1.646090534979424,0.922085201793722,0.8811659192825112,0.39181614349775784,0.5400112107623318,215,140,206,413
ent_33a391b3d6c2,藥師法會,PracticeActivity,133,67,0,4,4,4,4,4,0.001071320033338732,0.0008558824532441843,358.93531746031516,2,4,150,0.0,1,1,propagation_organization,0.0,3.007518796992481,0.92152466367713,0.8335201793721974,0.39181614349775784,0.5009529147982064,215,141,298,471
ent_b2fed7536a6c,人間佛教思想,Concept,0,0,4,8,12,12,12,14,0.001062348987871491,0.0036407241527200733,430.92142857142545,6,1,235,0.75,4,2,propagation_organization;thought_doctrine,0.9756641375534825,,0.9209641255605381,0.9433856502242153,0.9977578475336323,0.7966816143497759,63,142,102,72
ent_0ebc47edc5c5,三寶,DoctrineTerm,4507,1749,4,3,7,7,10,11,0.0010467330131758458,0.0034762229085888705,393.7857142857109,4,5,111,0.4800000000000001,3,2,practice;thought_doctrine,0.8631205685666311,0.15531395606833814,0.9204035874439462,0.9394618834080718,0.8892937219730942,0.752572869955157,134,143,109,123
ent_3b2e0260b276,西藏四大活佛,Group,2,1,0,4,4,4,4,4,0.0010375644293610924,0.0024095885004466046,260.68975468975106,1,12,20,0.0,1,1,propagation_organization,0.0,200.0,0.9198430493273543,0.9150784753363229,0.39181614349775784,0.5335762331838565,215,144,151,434
ent_f928e10be115,人間淨土,PlaceRealm,0,0,2,4,6,6,10,12,0.0010205093324945876,0.0013003915930820376,408.5761904761868,5,1,235,0.4800000000000001,5,3,other_domain;practice;thought_doctrine,0.9697238998682473,,0.9192825112107623,0.8626681614349776,0.8892937219730942,0.7818553811659193,154,145,246,96
ent_dab6c3d22efa,佛教學院,Institution,953,556,3,8,11,11,16,16,0.0010083999550544208,0.004411316809682733,422.6333333333297,4,4,150,0.421875,4,3,other_domain;propagation_organization;thought_doctrine,0.9115339911368306,1.154249737670514,0.9187219730941704,0.9545964125560538,0.8469730941704036,0.7959304932735426,73,146,82,74
ent_baa0a6afc97b,空無自性,DoctrineTerm,0,0,1,3,4,4,12,17,0.0010051179269899486,0.00028594725490580934,318.6007936507918,3,9,56,0.0,2,2,other_domain;thought_doctrine,0.0,,0.9181614349775785,0.7623318385650224,0.39181614349775784,0.5224775784753364,215,147,425,448
ent_8c2e06b1a094,三無差別,DoctrineTerm,157,137,4,5,9,10,17,17,0.0009956171209854138,0.004733339790352496,431.4214285714251,6,7,59,0.615916955017301,5,3,other_domain;practice;thought_doctrine,0.886682880001534,6.369426751592357,0.9176008968609866,0.9579596412556054,0.9646860986547086,0.8425896860986547,97,148,76,33
ent_56db144ad988,一切有為法,DoctrineTerm,161,127,7,3,9,10,30,41,0.000992850378070166,0.0020670304457012048,356.6166666666641,5,9,56,0.23777777777777775,4,1,thought_doctrine,0.5032583347756457,6.211180124223603,0.9170403587443946,0.9041479820627802,0.7942825112107623,0.6799439461883409,97,149,172,235
ent_809a27b54503,慈善,Concept,0,0,5,4,7,11,14,15,0.000977955160245416,0.0003984089234305308,420.7976190476153,6,1,235,0.40816326530612246,5,2,practice;thought_doctrine,0.9211854965885543,,0.9164798206278026,0.7701793721973094,0.8444506726457399,0.6914069506726459,134,150,411,218
